Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_5_Right_5,VDD,Metal1,189.8465,35.9515,4.999981
PHY_EDGE_ROW_4_Right_4,VDD,Metal1,189.8465,34.6080,4.999981
PHY_EDGE_ROW_3_Right_3,VDD,Metal1,189.8465,28.1115,4.999973
PHY_EDGE_ROW_2_Right_2,VDD,Metal1,189.8465,26.7680,4.999973
PHY_EDGE_ROW_1_Right_1,VDD,Metal1,189.8465,20.2715,4.999982
PHY_EDGE_ROW_0_Right_0,VDD,Metal1,189.8465,18.9280,4.999982
_777_,VDD,Metal1,132.1565,136.5965,4.999960
_776_,VDD,Metal1,64.9565,145.6430,4.999950
_775_,VDD,Metal1,67.1965,129.9630,4.999981
_774_,VDD,Metal1,31.3565,137.8030,4.999956
_773_,VDD,Metal1,56.0030,153.4830,4.999943
_772_,VDD,Metal1,75.0430,153.4830,4.999943
_771_,VDD,Metal1,72.5490,137.7780,4.999957
_770_,VDD,Metal1,153.0465,160.1350,4.999989
_769_,VDD,Metal1,132.8865,175.8150,4.999985
_768_,VDD,Metal1,134.2330,184.8245,4.999984
_767_,VDD,Metal1,155.2865,175.8150,4.999987
_766_,VDD,Metal1,155.2865,184.8245,4.999985
_765_,VDD,Metal1,178.2465,184.8245,4.999986
_764_,VDD,Metal1,180.4865,153.4645,4.999984
_763_,VDD,Metal1,179.3665,169.1445,4.999988
_762_,VDD,Metal1,162.0065,136.6150,4.999960
_761_,VDD,Metal1,164.8065,120.9350,4.999947
_760_,VDD,Metal1,155.2865,43.7045,4.999943
_759_,VDD,Metal1,162.0065,26.8550,4.999972
_758_,VDD,Metal1,172.8730,20.1845,4.999982
_757_,VDD,Metal1,158.0865,58.2150,4.999956
_756_,VDD,Metal1,158.6465,66.0550,4.999939
_755_,VDD,Metal1,162.0065,81.7350,4.999968
_754_,VDD,Metal1,162.0065,97.4150,4.999970
_753_,VDD,Metal1,167.6065,105.2550,4.999944
_752_,VDD,Metal1,134.5665,160.1350,4.999988
_751_,VDD,Metal1,118.3265,160.1350,4.999986
_750_,VDD,Metal1,113.8465,144.4550,4.999950
_749_,VDD,Metal1,94.8065,136.6150,4.999958
_748_,VDD,Metal1,88.6465,128.7750,4.999982
_747_,VDD,Metal1,94.2465,137.7845,4.999958
_746_,VDD,Metal1,87.5265,160.1350,4.999985
_745_,VDD,Metal1,90.3265,175.8150,4.999983
_744_,VDD,Metal1,96.4865,183.6550,4.999978
_743_,VDD,Metal1,89.7665,191.4950,4.999998
_742_,VDD,Metal1,139.8330,145.6245,4.999952
_741_,VDD,Metal1,130.0865,144.4550,4.999952
_740_,VDD,Metal1,112.9530,137.7845,4.999959
_739_,VDD,Metal1,113.8465,120.9350,4.999938
_738_,VDD,Metal1,102.0865,114.2645,4.999955
_737_,VDD,Metal1,95.9265,113.0950,4.999955
_736_,VDD,Metal1,96.4865,152.2950,4.999981
_735_,VDD,Metal1,104.8865,161.3045,4.999986
_734_,VDD,Metal1,115.5265,175.8150,4.999984
_733_,VDD,Metal1,109.9265,184.8245,4.999978
_732_,VDD,Metal1,151.1965,137.8030,4.999960
_731_,VDD,Metal1,151.1965,114.2830,4.999956
_730_,VDD,Metal1,141.6765,35.8830,4.999979
_729_,VDD,Metal1,145.0365,28.0430,4.999955
_728_,VDD,Metal1,130.4765,26.8365,4.999955
_727_,VDD,Metal1,143.9165,51.5630,4.999946
_726_,VDD,Metal1,142.7965,67.2430,4.999936
_725_,VDD,Metal1,145.5965,82.9230,4.999966
_724_,VDD,Metal1,144.4765,90.7630,4.999968
_723_,VDD,Metal1,149.5165,98.6030,4.999970
_722_,VDD,Metal1,68.3230,184.8430,4.999977
_721_,VDD,Metal1,75.6030,183.6365,4.999977
_720_,VDD,Metal1,70.0030,169.1630,4.999985
_719_,VDD,Metal1,41.4365,183.6365,4.999977
_718_,VDD,Metal1,17.9165,184.8430,4.999979
_717_,VDD,Metal1,17.9165,177.0030,4.999982
_716_,VDD,Metal1,17.9165,153.4830,4.999960
_715_,VDD,Metal1,17.9165,145.6430,4.999964
_714_,VDD,Metal1,60.7890,82.8980,4.999957
_713_,VDD,Metal1,36.9565,82.9230,4.999957
_712_,VDD,Metal1,36.9565,106.4430,4.999912
_711_,VDD,Metal1,36.1490,122.0980,4.999940
_710_,VDD,Metal1,76.7165,120.9165,4.999939
_709_,VDD,Metal1,92.3965,89.5565,4.999966
_708_,VDD,Metal1,96.3165,35.8830,4.999974
_707_,VDD,Metal1,75.0430,43.7230,4.999938
_706_,VDD,Metal1,96.3165,51.5630,4.999906
_705_,VDD,Metal1,96.3165,59.4030,4.999939
_704_,VDD,Metal1,89.5965,73.8765,4.999983
_703_,VDD,Metal1,83.9965,66.0365,4.999933
_702_,VDD,Metal1,76.1565,106.4430,4.999901
_701_,VDD,Metal1,95.7565,97.3965,4.999965
_700_,VDD,Metal1,17.9165,106.4430,4.999917
_699_,VDD,Metal1,17.9165,82.9230,4.999959
_698_,VDD,Metal1,17.9165,28.0430,4.999972
_697_,VDD,Metal1,47.0365,34.6765,4.999975
_696_,VDD,Metal1,17.9165,35.8830,4.999976
_695_,VDD,Metal1,17.9165,51.5630,4.999924
_694_,VDD,Metal1,55.4365,26.8365,4.999963
_693_,VDD,Metal1,36.9565,43.7230,4.999947
_692_,VDD,Metal1,17.9165,114.2830,4.999964
_691_,VDD,Metal1,100.2365,28.0430,4.999954
_690_,VDD,Metal1,20.1565,98.6030,4.999970
_689_,VDD,Metal1,20.7165,75.0830,4.999984
_688_,VDD,Metal1,30.2365,20.2030,4.999976
_687_,VDD,Metal1,72.8030,20.2030,4.999974
_686_,VDD,Metal1,17.9165,43.7230,4.999950
_685_,VDD,Metal1,24.0765,59.4030,4.999943
_684_,VDD,Metal1,78.4030,26.8365,4.999955
_683_,VDD,Metal1,57.1165,43.7230,4.999938
_682_,VDD,Metal1,17.9165,129.9630,4.999983
_681_,VDD,Metal1,102.4765,20.2030,4.999977
_680_,VDD,Metal1,181.0465,98.5845,4.999972
_679_,VDD,Metal1,179.9265,137.7845,4.999963
_678_,VDD,Metal1,179.3665,129.9445,4.999986
_677_,VDD,Metal1,181.0465,114.2645,4.999961
_676_,VDD,Metal1,174.8865,42.5350,4.999950
_675_,VDD,Metal1,181.2730,35.8645,4.999981
_674_,VDD,Metal1,179.0330,51.5445,4.999976
_673_,VDD,Metal1,174.8865,66.0550,4.999942
_672_,VDD,Metal1,179.5930,75.0645,4.999989
_671_,VDD,Metal1,180.4865,82.9045,4.999970
_670_,VDD,Metal1,164.2465,152.2950,4.999984
_669_,VDD,Metal1,150.6365,20.2030,4.999981
_668_,VDD,Metal1,90.2675,106.4190,4.999901
_667_,VDD,Metal1,89.7075,153.4590,4.999981
_666_,VDD,Metal1,90.2675,161.2990,4.999985
_665_,VDD,Metal1,93.6275,169.1390,4.999985
_664_,VDD,Metal1,96.9875,184.8190,4.999978
_663_,VDD,Metal1,91.3875,176.9790,4.999983
_662_,VDD,Metal1,138.7725,152.3005,4.999982
_661_,VDD,Metal1,128.9075,137.7790,4.999960
_660_,VDD,Metal1,119.3875,129.9390,4.999983
_659_,VDD,Metal1,110.9875,129.9390,4.999983
_658_,VDD,Metal1,99.7875,106.4190,4.999901
_657_,VDD,Metal1,96.4275,120.9405,4.999938
_656_,VDD,Metal1,97.5475,145.6190,4.999950
_655_,VDD,Metal1,99.7875,160.1405,4.999986
_654_,VDD,Metal1,112.6675,169.1390,4.999985
_653_,VDD,Metal1,109.3075,183.6605,4.999978
_652_,VDD,Metal1,140.4265,176.9365,4.999985
_651_,VDD,Metal1,166.0135,176.0100,4.999988
_650_,VDD,Metal1,165.2500,160.2975,4.999989
_649_,VDD,Metal1,172.0200,176.8225,4.999988
_648_,VDD,Metal1,147.9800,136.8175,4.999960
_647_,VDD,Metal1,138.7800,128.9375,4.999983
_646_,VDD,Metal1,150.5400,136.7775,4.999960
_645_,VDD,Metal1,147.9800,121.1375,4.999945
_644_,VDD,Metal1,150.5400,121.0975,4.999946
_643_,VDD,Metal1,129.7130,121.0255,4.999942
_642_,VDD,Metal1,135.1000,42.7375,4.999938
_641_,VDD,Metal1,120.3850,35.8200,4.999978
_640_,VDD,Metal1,118.5800,42.7375,4.999938
_639_,VDD,Metal1,141.5800,42.6975,4.999938
_638_,VDD,Metal1,137.3400,34.8975,4.999979
_637_,VDD,Metal1,146.0600,27.0175,4.999955
_636_,VDD,Metal1,122.4000,34.9225,4.999978
_635_,VDD,Metal1,115.7530,58.3580,4.999946
_634_,VDD,Metal1,129.5000,27.8225,4.999955
_633_,VDD,Metal1,122.4000,58.4425,4.999948
_632_,VDD,Metal1,118.2765,59.2330,4.999947
_631_,VDD,Metal1,137.8600,20.0225,4.999980
_630_,VDD,Metal1,137.9000,58.4175,4.999954
_629_,VDD,Metal1,146.0600,58.3775,4.999954
_628_,VDD,Metal1,128.5600,59.1575,4.999954
_627_,VDD,Metal1,136.7800,74.0975,4.999987
_626_,VDD,Metal1,120.7200,74.8375,4.999987
_625_,VDD,Metal1,125.5800,81.9375,4.999964
_624_,VDD,Metal1,141.5800,74.0575,4.999987
_623_,VDD,Metal1,138.4600,81.9375,4.999966
_622_,VDD,Metal1,146.0600,81.8975,4.999966
_621_,VDD,Metal1,120.7200,82.6775,4.999962
_620_,VDD,Metal1,137.9000,98.3825,4.999969
_619_,VDD,Metal1,146.0600,97.5775,4.999970
_618_,VDD,Metal1,124.6730,97.5055,4.999968
_617_,VDD,Metal1,142.3800,105.4575,4.999936
_616_,VDD,Metal1,148.8600,105.4175,4.999936
_615_,VDD,Metal1,139.5800,121.1375,4.999943
_614_,VDD,Metal1,142.5100,120.9565,4.999944
_613_,VDD,Metal1,134.1100,122.0830,4.999943
_612_,VDD,Metal1,129.2430,114.1130,4.999955
_611_,VDD,Metal1,126.4600,121.9425,4.999942
_610_,VDD,Metal1,122.0400,51.2250,4.999939
_609_,VDD,Metal1,115.8200,51.3825,4.999937
_608_,VDD,Metal1,108.8975,66.9350,4.999934
_607_,VDD,Metal1,116.1900,50.3965,4.999937
_606_,VDD,Metal1,114.6830,35.7130,4.999978
_605_,VDD,Metal1,121.5700,50.5375,4.999939
_604_,VDD,Metal1,108.4000,59.1575,4.999942
_603_,VDD,Metal1,113.3900,59.3630,4.999946
_602_,VDD,Metal1,108.9600,58.4425,4.999942
_601_,VDD,Metal1,108.5400,51.3825,4.999912
_600_,VDD,Metal1,126.4600,51.3825,4.999946
_599_,VDD,Metal1,113.4400,42.7625,4.999938
_598_,VDD,Metal1,111.1500,35.8430,4.999976
_597_,VDD,Metal1,118.4300,28.0030,4.999954
_596_,VDD,Metal1,115.1275,27.8625,4.999954
_595_,VDD,Metal1,108.3500,35.8430,4.999975
_594_,VDD,Metal1,114.3330,34.8325,4.999978
_593_,VDD,Metal1,119.3500,81.9475,4.999962
_592_,VDD,Metal1,114.6600,82.7025,4.999961
_591_,VDD,Metal1,117.8900,73.9165,4.999986
_590_,VDD,Metal1,105.3500,82.6925,4.999959
_589_,VDD,Metal1,115.6300,81.7565,4.999961
_588_,VDD,Metal1,114.8930,74.9275,4.999986
_587_,VDD,Metal1,105.6000,74.8375,4.999985
_586_,VDD,Metal1,103.3100,81.7565,4.999959
_585_,VDD,Metal1,109.5200,81.9625,4.999960
_584_,VDD,Metal1,110.4130,82.7675,4.999960
_583_,VDD,Metal1,127.5630,98.4330,4.999968
_582_,VDD,Metal1,121.1000,90.5425,4.999968
_581_,VDD,Metal1,118.9525,98.4225,4.999967
_580_,VDD,Metal1,118.0600,106.2625,4.999911
_579_,VDD,Metal1,123.4700,105.2765,4.999933
_578_,VDD,Metal1,119.3730,105.3925,4.999911
_577_,VDD,Metal1,130.1900,122.0830,4.999942
_576_,VDD,Metal1,138.0875,121.9425,4.999943
_575_,VDD,Metal1,112.3200,105.4825,4.999908
_574_,VDD,Metal1,115.6300,97.4365,4.999966
_573_,VDD,Metal1,114.3330,98.4475,4.999966
_572_,VDD,Metal1,56.4530,184.8030,4.999977
_571_,VDD,Metal1,56.2900,191.5165,4.999998
_570_,VDD,Metal1,59.6625,176.6950,4.999982
_569_,VDD,Metal1,59.0900,183.6765,4.999977
_568_,VDD,Metal1,56.2700,183.6765,4.999977
_567_,VDD,Metal1,55.4565,176.8630,4.999982
_566_,VDD,Metal1,59.2600,168.1375,4.999985
_565_,VDD,Metal1,56.4430,168.9930,4.999985
_564_,VDD,Metal1,53.7430,175.9365,4.999982
_563_,VDD,Metal1,58.9400,176.0175,4.999982
_562_,VDD,Metal1,43.5800,176.8225,4.999982
_561_,VDD,Metal1,37.4130,176.9630,4.999982
_560_,VDD,Metal1,37.2300,184.8030,4.999977
_559_,VDD,Metal1,20.5800,168.9425,4.999987
_558_,VDD,Metal1,23.1000,183.8575,4.999979
_557_,VDD,Metal1,29.9500,183.6765,4.999977
_556_,VDD,Metal1,39.4900,175.8365,4.999982
_555_,VDD,Metal1,29.9860,168.9500,4.999986
_554_,VDD,Metal1,18.0600,176.0175,4.999982
_553_,VDD,Metal1,21.7230,175.9665,4.999982
_552_,VDD,Metal1,30.2230,160.2565,4.999985
_551_,VDD,Metal1,15.9100,160.2975,4.999985
_550_,VDD,Metal1,21.1865,161.1675,4.999985
_549_,VDD,Metal1,17.4600,161.1425,4.999985
_548_,VDD,Metal1,19.9300,152.4575,4.999960
_547_,VDD,Metal1,42.0400,153.1450,4.999945
_546_,VDD,Metal1,22.3000,160.2975,4.999985
_545_,VDD,Metal1,33.4600,152.4975,4.999945
_544_,VDD,Metal1,50.6700,167.9965,4.999985
_543_,VDD,Metal1,50.4165,144.5765,4.999950
_542_,VDD,Metal1,51.8475,152.4575,4.999943
_541_,VDD,Metal1,54.0175,90.4550,4.999964
_540_,VDD,Metal1,36.1300,89.5965,4.999971
_539_,VDD,Metal1,38.9300,89.5965,4.999971
_538_,VDD,Metal1,52.6565,74.9430,4.999983
_537_,VDD,Metal1,39.3065,114.2430,4.999949
_536_,VDD,Metal1,40.6400,105.4825,4.999912
_535_,VDD,Metal1,36.1100,105.2765,4.999912
_534_,VDD,Metal1,36.8430,121.0865,4.999940
_533_,VDD,Metal1,40.6100,120.9565,4.999940
_532_,VDD,Metal1,67.0830,114.1130,4.999951
_531_,VDD,Metal1,70.2900,122.0830,4.999939
_530_,VDD,Metal1,62.4625,113.3850,4.999950
_529_,VDD,Metal1,82.4865,90.6415,4.999966
_528_,VDD,Metal1,76.5800,90.5425,4.999966
_527_,VDD,Metal1,84.7265,42.6380,4.999938
_526_,VDD,Metal1,86.3800,50.5775,4.999907
_525_,VDD,Metal1,73.6300,50.3965,4.999907
_524_,VDD,Metal1,68.9500,50.5875,4.999907
_523_,VDD,Metal1,64.1100,58.2365,4.999938
_522_,VDD,Metal1,64.1100,50.3965,4.999907
_521_,VDD,Metal1,82.4865,51.4415,4.999907
_520_,VDD,Metal1,80.5000,50.5775,4.999907
_519_,VDD,Metal1,82.4865,59.2815,4.999938
_518_,VDD,Metal1,82.4600,67.0225,4.999933
_517_,VDD,Metal1,77.4600,74.9150,4.999983
_516_,VDD,Metal1,71.4225,74.1850,4.999983
_515_,VDD,Metal1,69.5475,75.0590,4.999983
_514_,VDD,Metal1,71.9500,67.2030,4.999937
_513_,VDD,Metal1,67.2700,67.0125,4.999940
_512_,VDD,Metal1,63.5500,67.2030,4.999940
_511_,VDD,Metal1,64.1300,75.0430,4.999983
_510_,VDD,Metal1,68.0300,73.9165,4.999983
_509_,VDD,Metal1,68.7630,105.4065,4.999901
_508_,VDD,Metal1,61.9025,106.1350,4.999903
_507_,VDD,Metal1,70.8500,113.1165,4.999953
_506_,VDD,Metal1,53.9900,106.2625,4.999907
_505_,VDD,Metal1,82.7130,97.5180,4.999965
_504_,VDD,Metal1,72.5100,89.5965,4.999963
_503_,VDD,Metal1,63.5700,114.2430,4.999950
_502_,VDD,Metal1,69.3465,97.5525,4.999968
_501_,VDD,Metal1,77.1400,97.6175,4.999968
_500_,VDD,Metal1,14.1000,90.5825,4.999971
_499_,VDD,Metal1,19.7400,113.2975,4.999964
_498_,VDD,Metal1,12.9800,74.0575,4.999984
_497_,VDD,Metal1,15.5400,74.0975,4.999984
_496_,VDD,Metal1,15.2200,27.0175,4.999972
_495_,VDD,Metal1,24.7800,27.0575,4.999972
_494_,VDD,Metal1,43.0200,20.0225,4.999976
_493_,VDD,Metal1,43.8200,27.0575,4.999964
_492_,VDD,Metal1,14.6600,34.8575,4.999976
_491_,VDD,Metal1,18.6200,34.8975,4.999976
_490_,VDD,Metal1,12.9800,59.2225,4.999943
_489_,VDD,Metal1,18.6200,58.4175,4.999943
_488_,VDD,Metal1,49.3800,20.0225,4.999975
_487_,VDD,Metal1,53.3400,19.9825,4.999975
_486_,VDD,Metal1,37.6200,42.6975,4.999947
_485_,VDD,Metal1,43.8200,42.7375,4.999947
_484_,VDD,Metal1,10.7400,121.9425,4.999942
_483_,VDD,Metal1,19.7400,121.1375,4.999942
_482_,VDD,Metal1,49.9400,114.1025,4.999949
_481_,VDD,Metal1,91.7400,27.0175,4.999954
_480_,VDD,Metal1,17.4600,90.5825,4.999971
_479_,VDD,Metal1,20.8600,97.6175,4.999971
_478_,VDD,Metal1,56.6400,105.4175,4.999907
_477_,VDD,Metal1,42.7900,97.5775,4.999969
_476_,VDD,Metal1,19.1400,81.8975,4.999959
_475_,VDD,Metal1,21.4200,74.0975,4.999984
_474_,VDD,Metal1,29.2200,27.8625,4.999965
_473_,VDD,Metal1,32.0600,27.0575,4.999965
_472_,VDD,Metal1,55.2075,50.5375,4.999907
_471_,VDD,Metal1,39.6600,50.5375,4.999917
_470_,VDD,Metal1,67.6600,34.8575,4.999975
_469_,VDD,Metal1,65.9400,27.8225,4.999955
_468_,VDD,Metal1,42.7900,59.2225,4.999940
_467_,VDD,Metal1,19.1400,50.5375,4.999924
_466_,VDD,Metal1,20.8600,42.7375,4.999950
_465_,VDD,Metal1,59.6875,50.5375,4.999907
_464_,VDD,Metal1,39.6600,51.3825,4.999917
_463_,VDD,Metal1,55.7300,66.0765,4.999941
_462_,VDD,Metal1,58.4200,106.2750,4.999906
_461_,VDD,Metal1,54.6400,89.8025,4.999963
_460_,VDD,Metal1,64.1100,89.5965,4.999963
_459_,VDD,Metal1,38.5465,81.8725,4.999957
_458_,VDD,Metal1,20.8200,66.2175,4.999954
_457_,VDD,Metal1,23.1000,58.4175,4.999944
_456_,VDD,Metal1,50.1100,73.9165,4.999983
_455_,VDD,Metal1,41.9065,66.1925,4.999950
_454_,VDD,Metal1,44.3400,74.0575,4.999984
_453_,VDD,Metal1,74.3800,27.8625,4.999955
_452_,VDD,Metal1,71.8200,27.8225,4.999955
_451_,VDD,Metal1,55.6700,67.0625,4.999941
_450_,VDD,Metal1,40.0300,59.3630,4.999941
_449_,VDD,Metal1,50.3000,42.6975,4.999938
_448_,VDD,Metal1,51.1000,50.5775,4.999908
_447_,VDD,Metal1,41.9500,67.0625,4.999950
_446_,VDD,Metal1,50.1600,66.9975,4.999945
_445_,VDD,Metal1,14.1000,121.9425,4.999942
_444_,VDD,Metal1,24.2200,121.1375,4.999942
_443_,VDD,Metal1,51.9800,114.1025,4.999949
_442_,VDD,Metal1,57.3000,114.1150,4.999949
_441_,VDD,Metal1,48.4900,105.4175,4.999909
_440_,VDD,Metal1,44.5100,58.2365,4.999940
_439_,VDD,Metal1,95.1000,27.0175,4.999954
_438_,VDD,Metal1,51.9800,121.9425,4.999940
_437_,VDD,Metal1,49.3730,128.9125,4.999981
_436_,VDD,Metal1,43.6630,129.8230,4.999981
_435_,VDD,Metal1,51.4500,129.7325,4.999981
_434_,VDD,Metal1,68.9965,136.7665,4.999957
_433_,VDD,Metal1,178.4600,106.2750,4.999944
_432_,VDD,Metal1,177.8225,105.5450,4.999944
_431_,VDD,Metal1,170.4200,137.6350,4.999962
_430_,VDD,Metal1,174.8100,145.5180,4.999956
_429_,VDD,Metal1,172.6600,128.9250,4.999986
_428_,VDD,Metal1,176.4900,128.8815,4.999986
_427_,VDD,Metal1,178.3500,113.1165,4.999961
_426_,VDD,Metal1,171.1025,50.6650,4.999975
_425_,VDD,Metal1,181.1700,113.1165,4.999961
_424_,VDD,Metal1,165.3800,42.6850,4.999948
_423_,VDD,Metal1,168.6500,43.5980,4.999950
_422_,VDD,Metal1,185.7400,42.6850,4.999950
_421_,VDD,Metal1,167.5300,35.7580,4.999980
_420_,VDD,Metal1,181.0600,59.2350,4.999959
_419_,VDD,Metal1,174.8100,59.2780,4.999959
_418_,VDD,Metal1,176.7800,58.3650,4.999959
_417_,VDD,Metal1,174.2500,67.1180,4.999942
_416_,VDD,Metal1,180.0300,81.7565,4.999970
_415_,VDD,Metal1,175.5825,82.0250,4.999970
_414_,VDD,Metal1,180.0300,73.9165,4.999989
_413_,VDD,Metal1,178.3500,90.7230,4.999970
_412_,VDD,Metal1,176.1425,97.7050,4.999972
_411_,VDD,Metal1,180.6100,89.5965,4.999970
_410_,VDD,Metal1,148.3000,153.3025,4.999984
_409_,VDD,Metal1,148.4150,161.2600,4.999989
_408_,VDD,Metal1,138.0900,168.9825,4.999986
_407_,VDD,Metal1,141.2130,169.0075,4.999986
_406_,VDD,Metal1,134.3000,176.8225,4.999985
_405_,VDD,Metal1,135.7500,183.8175,4.999984
_404_,VDD,Metal1,140.6530,183.7925,4.999984
_403_,VDD,Metal1,133.3800,183.8175,4.999984
_402_,VDD,Metal1,150.8700,176.8225,4.999987
_401_,VDD,Metal1,156.9200,176.8375,4.999987
_400_,VDD,Metal1,157.5000,183.8575,4.999985
_399_,VDD,Metal1,154.3800,191.6450,4.999998
_398_,VDD,Metal1,157.2430,191.6465,4.999998
_397_,VDD,Metal1,161.9800,183.8575,4.999985
_396_,VDD,Metal1,177.2900,183.8175,4.999986
_395_,VDD,Metal1,178.2100,176.0490,4.999989
_394_,VDD,Metal1,179.3400,176.7825,4.999989
_393_,VDD,Metal1,174.2600,160.2975,4.999989
_392_,VDD,Metal1,179.2150,160.1800,4.999989
_391_,VDD,Metal1,169.7730,153.3275,4.999984
_390_,VDD,Metal1,173.7000,175.9775,4.999988
_389_,VDD,Metal1,175.3800,176.8225,4.999988
_388_,VDD,Metal1,177.9865,168.1125,4.999988
_387_,VDD,Metal1,158.5875,129.9390,4.999985
_386_,VDD,Metal1,163.0675,128.7805,4.999985
_385_,VDD,Metal1,155.2275,42.5405,4.999943
_384_,VDD,Metal1,158.5875,28.0190,4.999972
_383_,VDD,Metal1,169.5725,28.0190,4.999972
_382_,VDD,Metal1,156.9075,51.5390,4.999971
_381_,VDD,Metal1,157.4675,67.2190,4.999939
_380_,VDD,Metal1,158.5875,75.0590,4.999987
_379_,VDD,Metal1,158.5875,90.7390,4.999968
_378_,VDD,Metal1,168.1075,106.4190,4.999944
_377_,VDD,Metal1,130.0275,161.2990,4.999988
_376_,VDD,Metal1,118.2675,153.4590,4.999981
_375_,VDD,Metal1,109.3075,136.6205,4.999959
_374_,VDD,Metal1,95.8675,129.9390,4.999982
_373_,VDD,Metal1,165.6600,153.3025,4.999984
_372_,VDD,Metal1,186.9465,144.5925,4.999956
_371_,VDD,Metal1,64.1100,136.6365,4.999957
_370_,VDD,Metal1,38.3500,129.9230,4.999981
_369_,VDD,Metal1,44.6830,160.2865,4.999985
_368_,VDD,Metal1,46.2225,152.5850,4.999943
_367_,VDD,Metal1,28.8500,144.4765,4.999952
_366_,VDD,Metal1,34.6030,153.3130,4.999945
_365_,VDD,Metal1,36.3000,160.2975,4.999985
_364_,VDD,Metal1,29.4100,136.6365,4.999956
_363_,VDD,Metal1,59.5400,136.7650,4.999956
_362_,VDD,Metal1,46.1900,128.7965,4.999981
_361_,VDD,Metal1,50.1300,89.5965,4.999964
_360_,VDD,Metal1,43.1700,98.4225,4.999969
_359_,VDD,Metal1,41.6700,81.8975,4.999957
_358_,VDD,Metal1,36.8600,66.2175,4.999951
_357_,VDD,Metal1,48.6200,160.2975,4.999985
_356_,VDD,Metal1,42.7400,152.4450,4.999945
_355_,VDD,Metal1,31.4600,153.3025,4.999946
_354_,VDD,Metal1,32.7335,176.0100,4.999982
_353_,VDD,Metal1,32.5800,176.8225,4.999982
_352_,VDD,Metal1,51.2900,176.8225,4.999982
_351_,VDD,Metal1,103.4200,27.0050,4.999954
_350_,VDD,Metal1,101.1800,27.0050,4.999954
_349_,VDD,Metal1,109.0200,98.4350,4.999966
_348_,VDD,Metal1,102.3000,58.3650,4.999939
_347_,VDD,Metal1,100.0600,58.3650,4.999939
_346_,VDD,Metal1,107.9000,42.6850,4.999938
_345_,VDD,Metal1,89.9800,90.5950,4.999966
_344_,VDD,Metal1,73.1800,136.7650,4.999957
_343_,VDD,Metal1,32.6600,129.7950,4.999981
_342_,VDD,Metal1,55.8200,114.1150,4.999949
_341_,VDD,Metal1,49.4600,90.5950,4.999964
_340_,VDD,Metal1,48.5400,58.3650,4.999938
_339_,VDD,Metal1,64.2200,176.8350,4.999983
_338_,VDD,Metal1,45.1800,184.6750,4.999977
_337_,VDD,Metal1,28.7400,175.9650,4.999982
_336_,VDD,Metal1,33.2200,160.2850,4.999985
_335_,VDD,Metal1,52.4600,160.2850,4.999985
_334_,VDD,Metal1,177.1400,152.4450,4.999984
